,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
106,NULL,Iraq,2017-05-01,NULL,2017-05-01,ICEWS27538656,"According to Daily Sabah news outlet, on April 25, Turkey launched airstrikes against the PKK and its wings People's Protection Units (YPG) and Democratic Union Party (PYD) in Iraqi Kurdistan and northern Syria aimed at preventing the group from sending militants and weapons to Turkey.",Employ aerial weapons,PKK Militants in Iraqi Kurdistan Suffer Losses After Turkish Airstrikes - Kurds' Commander,"(2017, 18, 3)",-10,36.2267,44.7611,5,Kurdistan,Unknown,2,Factiva,Turkey,Turkey,NULL,44145099,Turkey,Kurdistan Workers' Party,"International Ethnic,Kurd (Ethnic Group),Separatists,Dissident",2017
109,Jeddah,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27538909,She said she had also discussed the issue on Sunday on her visit to Saudi Arabia.,Make a visit,"Merkel sees EU, Gulf states making progress on free trade deal","(2017, 18, 3)",1.9,21.5169,39.2192,5,Makkah,Reuters News,6,Factiva,Germany,Angela Merkel,"Ideological,International Religious,Center Right,Executive,Executive Office,Elite,Government,Christian,Protestant,(National) Major Party,Parties",44145567,Saudi Arabia,Saudi Arabia,NULL,2017
110,Jeddah,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27538910,She said she had also discussed the issue on Sunday on her visit to Saudi Arabia.,Host a visit,"Merkel sees EU, Gulf states making progress on free trade deal","(2017, 18, 3)",2.8,21.5169,39.2192,5,Makkah,Reuters News,6,Factiva,Saudi Arabia,Saudi Arabia,NULL,44145567,Germany,Angela Merkel,"Ideological,International Religious,Center Right,Executive,Executive Office,Elite,Government,Christian,Protestant,(National) Major Party,Parties",2017
111,Riyadh,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27538972,"On the eve of the signing of the agreement, it became known that Saudi Arabia won't purchase German weapons anymore.",Reduce or stop military assistance,Bundeswehr to Train Saudi Military Despite Severe Criticism,"(2017, 18, 3)",-5.6,24.6877,46.7219,5,Mintaqat ar Riyad,Unknown,2,Factiva,Saudi Arabia,Saudi Arabia,NULL,44145661,Germany,Germany,NULL,2017
112,Damascus,Syria,2017-05-01,NULL,2017-05-01,ICEWS27538965,"'Jaish al-Islam, the most powerful rebel group in eastern Ghouta, attacked areas controlled by Faylaq al-Rahman and Hay'et Tahrir al-Sham,' he said.",Use unconventional violence,Infighting in Syria's Ghouta leaves nearly 100 killed,"(2017, 18, 3)",-9,33.5102,36.2913,5,Dimashq,Al Jazeera English,6,Factiva,Syria,Rebel Group (Syria),"Rebel,Dissident",44145704,Syria,Syria,NULL,2017
114,Hammurah,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539059,"Meanwhile, the opposition website Enab Baladi reported that military aircraft affiliated to the Syrian regime launched airstrikes against Eastern Ghouta, killing seven civilians and injuring dozens others.",Employ aerial weapons,"Airstrikes on Syria's Eastern Ghouta leave casualties, opposition says","(2017, 18, 3)",-10,33.5278,36.3858,5,Muhafazat Rif Dimashq,BBC Monitoring Middle East,5,Factiva,Syria,Military (Syria),"Military,Government",44145879,Syria,Syria,NULL,2017
115,Jeddah,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27539045,"The Saudi interior ministry revealed information about Hussam al-Juhani, who became a leading member of an extremist organization in 2003 and supported al-Qaeda and ISIS.",Praise or endorse,Details emerge about ISIS cell members involved in the Prophet's Mosque attack,"(2017, 18, 3)",3.4,21.5169,39.2192,5,Makkah,Al Arabiya,5,Factiva,Saudi Arabia,Domestic Affairs (Saudi Arabia),"Government,Executive,Interior / Home Ministry",44145983,NULL,Al Qaeda,"International Insurgents,International Dissident,Sunni,International Religious,International Radicals / Extremists / Fundamentalists",2017
116,Ath Thawrah,Syria,2017-05-01,NULL,2017-05-01,ICEWS27538980,A spokesman for the Syrian Democratic Forces Brigadier General Talal Sallou confirmed the control of the entire city of Tabqa from the grip of ISIS.,Make statement,Syrian Democratic Forces liberate Tabqa from ISIS,"(2017, 18, 3)",0,35.8345,38.5466,5,Ar Raqqah,Al Arabiya,3,Factiva,Syria,Media Personnel (Syria),"Social,Media",44145984,Syria,Syria,NULL,2017
117,Ath Thawrah,Syria,2017-05-01,NULL,2017-05-01,ICEWS27538981,"The Syrian Democratic Forces, a coalition of Kurdish and Arab factions backed by Washington, controlled yesterday more than 70 percent of the city of Tabqa, according to the Syrian Observatory for Human Rights.",Cooperate militarily,Syrian Democratic Forces liberate Tabqa from ISIS,"(2017, 18, 3)",7.4,35.8345,38.5466,5,Ar Raqqah,Al Arabiya,4,Factiva,United States,United States,NULL,44145984,Syria,Syrian Kurds,"Social,Kurd (Ethnic Group),National Ethnic,International Ethnic,National Ethnic Minority",2017
118,Damascus,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539065,"'Jaish al-Islam, the most powerful rebel group in eastern Ghouta, attacked areas controlled by Faylaq al-Rahman and Hay'et Tahrir al-Sham,' he said.",Use unconventional violence,Infighting in Syria's Ghouta leaves nearly 100 dead,"(2017, 18, 3)",-9,33.5102,36.2913,5,Dimashq,Al Jazeera English,6,Factiva,Syria,Rebel Group (Syria),"Dissident,Rebel",44145990,Syria,Syria,NULL,2017
122,Afrin,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539201,"MOSCOW, May 1 (Sputnik) – Syrian militants supported by the Turkish army attacked positions of the Syrian Kurdish People’s Defense Units (YPG) in the northern Syria’s Afrin region several times last week, the YPG said on Monday in a statement.",Praise or endorse,Syrian Militants Supported by Turkey Attacked Kurdish Areas in North Syria Last Week – YPG,"(2017, 18, 3)",3.4,36.5119,36.8695,5,Muhafazat Halab,Unknown,1,Factiva,Turkey,Turkish Army,"Government,Military,Army",44146129,Syria,Militant (Syria),Unidentified Forces,2017
123,Afrin,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539202,"'In the morning of the 29th of April 2017, the gangs with ties to the Turkish military attacked the village of Xazewi with artillery … In the same night the gangs with ties to the Turkish military attacked the villages Maranez and Belune of Afrin with mortars, artillery and Dockas (anti-aerial guns).",Use unconventional violence,Syrian Militants Supported by Turkey Attacked Kurdish Areas in North Syria Last Week – YPG,"(2017, 18, 3)",-9,36.5119,36.8695,5,Muhafazat Halab,Unknown,4,Factiva,Turkey,Criminal (Turkey),"Dissident,Criminals / Gangs",44146129,Turkey,Citizen (Turkey),"Social,General Population / Civilian / Social",2017
124,NULL,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27539212,"In Saudi Arabia, there is a strict dress code for women, but the German Chancellor refused to follow the rules when she met with King Salman bin Abdel Aziz al-Saud.",Consult,How Female Politicians Handle Dress Code When Visiting Saudi Arabia (PHOTOS),"(2017, 18, 3)",1,24.6877,46.7219,5,NULL,Unknown,2,Factiva,Saudi Arabia,Salman bin Abdulaziz al-Saud,"Executive,Government,Executive Office,Elite",44146160,Germany,Head of Government (Germany),"Executive,Executive Office,Government",2017
125,NULL,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539265,"According to SOHR, nearly half of the civilians were killed in the bombing by Russian and Syrian warplanes in different parts of the country.","Conduct suicide, car, or other non-military bombing","EFE News Briefs for Monday, May 1 (1300 GMT)","(2017, 18, 3)",-10,33.5102,36.2913,5,NULL,EFE News Service,5,Factiva,Russian Federation,Citizen (Russia),"General Population / Civilian / Social,Social",44146223,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2017
129,NULL,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539433,"UNITED NATIONS, May 1 (Reuters) - Human Rights Watch on Monday accused Syrian government forces of likely dropping bombs containing nerve agents at least three times elsewhere in the country before an April 4 attack that killed dozens of people and sparked a retaliatory U.S. strike.",Accuse of human rights abuses,Rights group accuses Syria of several likely nerve agent attacks,"(2017, 18, 3)",-2,33.5102,36.2913,5,NULL,Reuters News,1,Factiva,NULL,Human Rights Watch,"Human Rights IGOs,Executive,NGO Ministry,Nongovernmental Organization (International),Government",44146677,Syria,Military (Syria),"Military,Government",2017
130,Khan Shaykhun,Syria,2017-05-01,NULL,2017-05-01,ICEWS27539432,"Human Rights Watch said that before the April 4 attack on Khan Sheikhoun, government warplanes also appeared to have dropped nerve agents on eastern Hama on Dec. 11 and 12, 2016, and northern Hama, near Khan Sheikhoun, on March 30, 2017.",Make statement,Rights group accuses Syria of several likely nerve agent attacks,"(2017, 18, 3)",0,35.4421,36.651,5,Idlib,Reuters News,5,Factiva,NULL,Human Rights Watch,"Human Rights IGOs,Executive,NGO Ministry,Nongovernmental Organization (International),Government",44146677,Syria,Government (Syria),Government,2017
131,NULL,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27539482,"During her state visit to Saudi Arabia one day earlier, Merkel called for a diplomatic solution in the two-year long conflict in Yemen.",Make a visit,"Germany's Merkel visits UAE for talks on security, trade","(2017, 18, 3)",1.9,24.6877,46.7219,5,NULL,Xinhua News Agency,5,Factiva,Germany,Angela Merkel,"Elite,Christian,International Religious,(National) Major Party,Parties,Executive,Government,Executive Office,Protestant,Center Right,Ideological",44146852,Saudi Arabia,Saudi Arabia,NULL,2017
132,NULL,Saudi Arabia,2017-05-01,NULL,2017-05-01,ICEWS27539486,"During her state visit to Saudi Arabia one day earlier, Merkel called for a diplomatic solution in the two-year long conflict in Yemen.",Host a visit,"Germany's Merkel visits UAE for talks on security, trade","(2017, 18, 3)",2.8,24.6877,46.7219,5,NULL,Xinhua News Agency,5,Factiva,Saudi Arabia,Saudi Arabia,NULL,44146852,Germany,Angela Merkel,"Elite,Christian,International Religious,(National) Major Party,Parties,Executive,Government,Executive Office,Protestant,Center Right,Ideological",2017
