,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
316,Riyadh,Saudi Arabia,2016-05-03,NULL,2016-05-03,ICEWS24480905,"'The esteemed president said Turkmenistan and Saudi Arabia had fruitful cooperation within international organizations, including the UN, which meets the interests of our countries and the entire world community,' the TV report said.",Make statement,Turkmen leader thanks Saudi Arabia for backing energy security initiatives,"(2016, 18, 3)",0,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,6,Factiva,Turkmenistan,Head of Government (Turkmenistan),"Executive,Government,Executive Office",41049660,Turkmenistan,Turkmenistan,NULL,2016
317,Riyadh,Saudi Arabia,2016-05-03,NULL,2016-05-03,ICEWS24480906,"'The esteemed president said Turkmenistan and Saudi Arabia had fruitful cooperation within international organizations, including the UN, which meets the interests of our countries and the entire world community,' the TV report said.",Make statement,Turkmen leader thanks Saudi Arabia for backing energy security initiatives,"(2016, 18, 3)",0,24.6877,46.7219,5,Mintaqat ar Riyad,BBC Monitoring Central Asia,6,Factiva,Turkmenistan,Head of Government (Turkmenistan),"Executive,Government,Executive Office",41049660,Saudi Arabia,Saudi Arabia,NULL,2016
325,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481151,BEIRUT (AP) — Syrian state media say new rebel shelling of government-held parts of the northern city of Aleppo has killed at least seven people and wounded 35.,Make statement,Syrian media say rebel shelling in city of Aleppo kills 7,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Associated Press Newswires,1,Factiva,Syria,State Media (Syria),"Executive,State Media,Information / Communication / Transparency Ministry,Government",41049937,Syria,Syria,NULL,2016
326,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481131,"The Nusra Front terrorist group has launched 60 missiles in an attack on the Syrian city of Aleppo over the past hour, killing nine people, an Aleppo militia source said on Tuesday.",Use unconventional violence,Nusra Front Terrorists Launch 60 Mmissiles on Syria's Aleppo,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Unknown,2,Factiva,Syria,Terrorist Leader (Jabhat al-Nusra),"Radicals / Extremists / Fundamentalists,Dissident",41049955,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
327,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481132,"The militants began by firing at Christian areas of the city, the source said, adding that the missiles were launched from the Bani Zeid, Kafr Hamrah and Bustan al-Basha districts.",fight with small arms and light weapons,Nusra Front Terrorists Launch 60 Mmissiles on Syria's Aleppo,"(2016, 18, 3)",-10,36.2012,37.1612,5,Muhafazat Halab,Unknown,6,Factiva,Syria,Militant (Syria),Unidentified Forces,41049955,Syria,Christian (Syria),"International Religious,Social,National Religious,Christian",2016
328,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481120,"Mr. Kerry said he was particularly disturbed about air raids on a hospital and three health clinics in Aleppo, for which he blamed President Bashar al-Assad's government.",Accuse,Talks on Syria Seek to Extend Fragile Cease-Fire to Aleppo as Violence There Surges,"(2016, 18, 3)",-2,36.2012,37.1612,5,Muhafazat Halab,The New York Times,3,Factiva,United States,John Kerry,"Foreign Ministry,Upper House,Cabinet,Executive,Parties,(National) Major Party,Government,Ideological,Center Left,Legislative / Parliamentary",41049968,Syria,Bashar al-Assad,"National Ethnic Minority,Religious Minority,Social,National Religious,Executive,Executive Office,National Ethnic,International Religious,Government,Ideological,Parties,Shia,(National) Major Party,Far Right",2016
329,Arbil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481258,"On 30 April, Erbil-based pro-Kurds Rudaw website said that IS fighters have attacked Kurdish Peshmerga forces with chemical weapons in eastern Mosul.","Use chemical, biological, or radiological weapons",Islamic State controls Peshmerga locations in Iraq's Nineveh - website,"(2016, 18, 3)",-10,-12.7333,45.1333,5,Muhafazat Arbil,BBC Monitoring Newsfile,6,Factiva,Iraq,Combatant (Iraq),Unidentified Forces,41050016,Iraq,Military (Iraq),"Military,Government",2016
330,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481138,"HOMS, May 3 (Sputnik) - The Nusra Front terrorist group has launched 60 missiles in an attack on the Syrian city of Aleppo over the past hour, killing nine people, an Aleppo militia source said on Tuesday.",Use unconventional violence,"Nusra Front Launches 60 Missiles on Aleppo, Kills 9 - Source","(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Unknown,1,Factiva,Syria,Terrorist Leader (Jabhat al-Nusra),"Radicals / Extremists / Fundamentalists,Dissident",41050035,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
331,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481139,"The militants began by firing at Christian areas of the city, the source said, adding that the missiles were launched from the Bani Zeid, Kafr Hamrah and Bustan al-Basha districts.",fight with small arms and light weapons,"Nusra Front Launches 60 Missiles on Aleppo, Kills 9 - Source","(2016, 18, 3)",-10,36.2012,37.1612,5,Muhafazat Halab,Unknown,5,Factiva,Syria,Militant (Syria),Unidentified Forces,41050035,Syria,Christian (Syria),"International Religious,Social,National Religious,Christian",2016
332,NULL,Jordan,2016-05-03,NULL,2016-05-03,ICEWS24481103,"Prior to leaving for Jordan, Grybauskaite stated that Lithuania will contribute to solving the refugee crisis within its means but will not change its position that help to refugees must be provided as close to conflict zones as possible.",Make a visit,In 2017 Lithuania will send doctors to provide assistance to refugees,"(2016, 18, 3)",1.9,31.9552,35.945,5,NULL,Lithuanian News Agency - ELTA,2,Factiva,Lithuania,Dalia Grybauskaitė,"Executive,Government,Executive Office,Elite",41050076,Jordan,Jordan,NULL,2016
333,NULL,Jordan,2016-05-03,NULL,2016-05-03,ICEWS24481104,"Prior to leaving for Jordan, Grybauskaite stated that Lithuania will contribute to solving the refugee crisis within its means but will not change its position that help to refugees must be provided as close to conflict zones as possible.",Host a visit,In 2017 Lithuania will send doctors to provide assistance to refugees,"(2016, 18, 3)",2.8,31.9552,35.945,5,NULL,Lithuanian News Agency - ELTA,2,Factiva,Jordan,Jordan,NULL,41050076,Lithuania,Dalia Grybauskaitė,"Executive,Government,Executive Office,Elite",2016
334,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481378,BAGHDAD (AP) — Tens of thousands of Shiite pilgrims converged Tuesday on a golden-domed Shiite shrine in Baghdad to commemorate the anniversary of the death of a revered imam as authorities tightened security measures in the Iraqi capital amid concerns of more attacks by Sunni extremists.,Demonstrate military or police power,Tens of thousands Shiite pilgrims converge on Baghdad shrine,"(2016, 18, 3)",-7.2,33.3406,44.4009,5,Muhafazat Baghdad,Associated Press Newswires,1,Factiva,Iraq,Other Authorities / Officials (Iraq),Government,41050360,Iraq,Iraq,NULL,2016
335,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481379,"However, Sunni extremists, who see Shiite as apostates, have still managed to launch several attacks on the pilgrims, including a car bombing on Monday that killed 18 pilgrims and wounded 45 people.",Use conventional military force,Tens of thousands Shiite pilgrims converge on Baghdad shrine,"(2016, 18, 3)",-10,33.3406,44.4009,5,Muhafazat Baghdad,Associated Press Newswires,3,Factiva,Iraq,Extremist (Iraq),"Dissident,Radicals / Extremists / Fundamentalists",41050360,Iraq,Pilgrim (Iraq),"National Religious,Social",2016
336,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481380,"However, Sunni extremists, who see Shiite as apostates, have still managed to launch several attacks on the pilgrims, including a car bombing on Monday that killed 18 pilgrims and wounded 45 people.",Use conventional military force,Tens of thousands Shiite pilgrims converge on Baghdad shrine,"(2016, 18, 3)",-10,33.3406,44.4009,5,Muhafazat Baghdad,Associated Press Newswires,3,Factiva,Iraq,Pilgrim (Iraq),"National Religious,Social",41050360,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",2016
337,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481417,"The Nusra Front terrorist group has launched 60 missiles in an attack on the Syrian city of Aleppo over the past hour, killing nine people, an Aleppo militia source said on Tuesday.",Use unconventional violence,Nusra Front Terrorists Launch 60 Missiles on Aleppo,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Unknown,2,Factiva,Syria,Terrorist Leader (Jabhat al-Nusra),"Dissident,Radicals / Extremists / Fundamentalists",41050370,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
338,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481418,"The militants began by firing at Christian areas of the city, the source said, adding that the missiles were launched from the Bani Zeid, Kafr Hamrah and Bustan al-Basha districts.",fight with small arms and light weapons,Nusra Front Terrorists Launch 60 Missiles on Aleppo,"(2016, 18, 3)",-10,36.2012,37.1612,5,Muhafazat Halab,Unknown,6,Factiva,Syria,Militant (Syria),Unidentified Forces,41050370,Syria,Christian (Syria),"National Religious,Social,International Religious,Christian",2016
339,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481335,"After leading a protest that stormed the Iraqi parliament, the 42- year-old Shiite cleric stands to dictate widespread changes to Iraq's government.",Demonstrate or rally,"'Opportunistic' cleric is force behind Iraq's current chaos ; Muqtada al-Sadr rises again, demonstrates his clout in Baghdad","(2016, 18, 3)",-6.5,33.3406,44.4009,5,Muhafazat Baghdad,USA Today,2,Factiva,Iraq,Citizen (Iraq),"General Population / Civilian / Social,Social",41050455,NULL,Unspecified Actor,Unspecified,2016
340,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481289,"Defense Secretary Ashton Carter said Monday the United States strongly supports Iraq's prime minister, Haider al-Abadi, as the Iraqi leader confronts a new round of political turmoil threatening his government.",Praise or endorse,U.S. backs Iraqi leader amid political unrest,"(2016, 18, 3)",3.4,33.3406,44.4009,5,Muhafazat Baghdad,USA Today,1,Factiva,United States,United States,NULL,41050458,Iraq,Haider Al-Abadi,"Fundamentalist,International Religious,Executive,Executive Office,Lower House,Parties,(National) Major Party,Shia,Muslim,Legislative / Parliamentary,Ideological,Government",2016
341,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481291,"Protesters in Iraq stormed into the parliament building over the weekend in Baghdad after pulling down barricades around the Green Zone, where much of Iraq's government is housed.","Protest violently, riot",U.S. backs Iraqi leader amid political unrest,"(2016, 18, 3)",-7.5,33.3406,44.4009,5,Muhafazat Baghdad,USA Today,2,Factiva,Iraq,Protester (Iraq),"Dissident,Protestors / Popular Opposition / Mobs",41050458,NULL,Unspecified Actor,Unspecified,2016
342,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481287,"The protesters, mostly followers of renegade Shiite cleric Muqtada al-Sadr, left parliament, but the chaos raised concerns about a key U.S. partner in the war against the Islamic State, also called ISIS or ISIL.",Make pessimistic comment,U.S. backs Iraqi leader amid political unrest,"(2016, 18, 3)",-0.4,33.3406,44.4009,5,Muhafazat Baghdad,USA Today,4,Factiva,Iraq,Protester (Iraq),"Dissident,Protestors / Popular Opposition / Mobs",41050458,United States,Citizen (United States),"Social,General Population / Civilian / Social",2016
345,Arbil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481533,"ERBIL, Iraq (Reuters) - Islamic State militants attacked Kurdish peshmerga forces on multiple fronts in northern Iraq on Tuesday, breaching their defenses and briefly taking over a town, military sources said.",Use unconventional violence,Islamic State breaches peshmerga defenses north of Mosul,"(2016, 18, 3)",-9,-12.7333,45.1333,5,Muhafazat Arbil,Reuters News,1,Factiva,Iraq,Militant (Iraq),Unidentified Forces,41050763,Iraq,Military (Iraq),"Government,Military",2016
346,Arbil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481508,"ERBIL, Iraq, May 3 (Reuters) - Islamic State militants attacked Kurdish peshmerga forces on multiple fronts in northern Iraq on Tuesday, breaching their defences and briefly taking over a town, military sources said.",Use unconventional violence,Islamic State breaches peshmerga defences north of Mousl,"(2016, 18, 3)",-9,-12.7333,45.1333,5,Muhafazat Arbil,Reuters News,1,Factiva,Iraq,Militant (Iraq),Unidentified Forces,41050764,Iraq,Military (Iraq),"Government,Military",2016
347,Latakia,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481594,An opposition activist in northern Latakia told Reuters the area had been completely calm for three days.,Make statement,"Clashes near Damascus despite truce there, five killed in Aleppo","(2016, 18, 3)",0,35.5317,35.7901,5,Muhafazat al Ladhiqiyah,Reuters News,6,Factiva,Syria,Opposition Activist (Syria),"Dissident,Protestors / Popular Opposition / Mobs",41050841,Syria,Syria,NULL,2016
348,Arbil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481507,"ERBIL, Iraq: Islamic State militants attacked Kurdish peshmerga forces on multiple fronts in northern Iraq on Tuesday, breaching their defences and briefly taking over a town, military sources said.",Use unconventional violence,Islamic State breaches peshmerga defences north of Mosul,"(2016, 18, 3)",-9,-12.7333,45.1333,5,Muhafazat Arbil,Channel NewsAsia,1,Factiva,Iraq,Militant (Iraq),Unidentified Forces,41050896,Iraq,Military (Iraq),"Government,Military",2016
349,Mosul,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481506,"'There were many suicide bombers and suicide car bombs,' said Safa Eliyas, the head of the Nineveh Protection Forces, which are deployed alongside the peshmerga in the area.",Mobilize or increase armed forces,Islamic State breaches peshmerga defences north of Mosul,"(2016, 18, 3)",-7.2,36.335,43.1189,5,Muhafazat Ninawa,Channel NewsAsia,4,Factiva,Iraq,Military (Iraq),"Government,Military",41050896,Iraq,Iraq,NULL,2016
350,NULL,Egypt,2016-05-03,NULL,2016-05-03,ICEWS24481492,"Namira Nabil Mohamed the Egyptian Ambassador to Rwanda, said Egypt will continue to support Rwanda's aspirations to become a middle income economy through shared experiences, knowledge and technical knowhow.",Express intent to engage in diplomatic cooperation (such as policy support),"Egypt, Rwanda in New Drive to Boost Trade","(2016, 18, 3)",4.5,30.0626,31.2497,5,NULL,All Africa,2,Factiva,Egypt,Egypt,NULL,41050930,Rwanda,Rwanda,NULL,2016
361,Al Muhafazah,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481787,The Syrian Observatory for Human Rights said rebels had fired rockets and shells on government-controlled western districts of the city throughout the day.,Make statement,"3 dead, 17 wounded by rebel fire on hospital in Syria's Aleppo: state media","(2016, 18, 3)",0,35.1414,36.7368,5,Muhafazat Hamah,Agence France-Presse,4,Factiva,Syria,Syrian Observatory for Human Rights,"Exiles,Dissident",41051361,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
362,Arbil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481773,"The defense secretary provided no other details, other than to tell reporters that the serviceman lost his life 'in the neighborhood of Irbil.'",Make statement,Defense Secretary Carter: American killed in combat in Iraq,"(2016, 18, 3)",0,-12.7333,45.1333,5,Muhafazat Arbil,Associated Press Newswires,3,Factiva,United States,Ash Carter,"Defense / Security Ministry,Executive,Government",41051442,Germany,Military (Germany),"Military,Government",2016
363,NULL,Egypt,2016-05-03,NULL,2016-05-03,ICEWS24481695,"The public prosecution said in a statement that prosecutors ordered the arrest of nine people, including the two journalists, after police investigations implicated them in 'publishing false news and rumours and exploiting them to incite protests through social media networks [Facebook] in coincidence with Sinai Liberation Day on Apr.","Arrest, detain, or charge with legal action",Press Syndicate Files Complaint On Storming of Headquarters,"(2016, 18, 3)",-5,29.5,34,5,Sinai Peninsula,All Africa,4,Factiva,Egypt,Lawyer/Attorney (Egypt),"Legal,Social",41051463,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",2016
364,Cairo,Egypt,2016-05-03,NULL,2016-05-03,ICEWS24481807,"Journalists Amr Badr and Mahmoud al-Sakka,were arrested after security forces stormed the syndicate's headquarters on Sunday, in what the press syndicate described in a statement earlier today as 'unprecedented'.",Use conventional military force,Prosecution Orders Detention of Two Journalists Arrested From Syndicate 15 Days,"(2016, 18, 3)",-10,30.0626,31.2497,5,Muhafazat al Qahirah,All Africa,2,Factiva,Egypt,Military Personnel - Special (Egypt),"Military,Government",41051464,Egypt,Egypt,NULL,2016
365,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481829,"DAMASCUS, May 3 (Xinhua) -- At least eight people were killed on Tuesday in a renewed rocket attack by rebels on government-controlled areas in Aleppo, local Sama TV said.",Use unconventional violence,Syria: At least 8 die in renewed rocket attack in Aleppo,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Xinhua News Agency,1,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",41051510,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
366,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481828,The pan-Arab al-Mayadeen TV said the army foiled that attack and killed 30 of the assailants.,Make statement,Syria: At least 8 die in renewed rocket attack in Aleppo,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Xinhua News Agency,6,Factiva,Lebanon,al-Mayadeen TV,"Social,Media",41051510,Syria,Military (Syria),"Government,Military",2016
370,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482133,"BEIRUT, May 3 (Reuters) - The Syrian army said rebel groups had launched a widespread attack in Aleppo on Tuesday and bombarded civilian areas with rockets, killing and wounding a number of people and hitting a hospital.",Make statement,Syrian army says responds to heavy rebel attack in Aleppo,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Reuters News,1,Factiva,Syria,Military (Syria),"Military,Government",41051929,Syria,Rebel Group (Syria),"Rebel,Dissident",2016
371,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482134,"BEIRUT, May 3 (Reuters) - The Syrian army said rebel groups had launched a widespread attack in Aleppo on Tuesday and bombarded civilian areas with rockets, killing and wounding a number of people and hitting a hospital.",Use unconventional violence,Syrian army says responds to heavy rebel attack in Aleppo,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Reuters News,1,Factiva,Syria,Rebel Group (Syria),"Rebel,Dissident",41051929,Syria,Syria,NULL,2016
372,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24481856,"IS has claimed two bombings targeting pilgrims in recent days that have killed at least 37 people, but the attacks have not deterred crowds of black-clad faithful from marching and beating their chests in mourning.",Use conventional military force,Pilgrims brave bomb threat to flock to Baghdad shrine,"(2016, 18, 3)",-10,33.3406,44.4009,5,Muhafazat Baghdad,Agence France-Presse,3,Factiva,Iraq,Pilgrim (Iraq),"Social,National Religious",41052017,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2016
373,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481860,The explosion came as rebels intensified their rocket attacks on government-controlled areas in Aleppo on Tuesday.,Use unconventional violence,"1st LD: Car bomb goes off in Syria's Aleppo, causalities feared","(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Xinhua News Agency,3,Factiva,Syria,Armed Rebel (Syria),"Rebel,Dissident",41052023,Syria,Syria,NULL,2016
374,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481852,'A large number of Nusra Front terrorists and their allies are taking part in an attack on Aleppo from the direction of the scientific research center.,Use unconventional violence,Syrian Army Repelling Nusra Front Attack in Aleppo - Source,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Unknown,2,Factiva,Syria,Terrorist (Jabhat al-Nusra),"Radicals / Extremists / Fundamentalists,Dissident",41052026,Syria,Syria,NULL,2016
375,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481853,'A large number of Nusra Front terrorists and their allies are taking part in an attack on Aleppo from the direction of the scientific research center.,Use unconventional violence,Syrian Army Repelling Nusra Front Attack in Aleppo - Source,"(2016, 18, 3)",-9,36.2012,37.1612,5,Muhafazat Halab,Unknown,2,Factiva,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",41052026,Syria,Syria,NULL,2016
376,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24481854,"Earlier in the day, the Nusra Front launched dozens of missiles, hitting several districts in Aleppo and killing at least 20 people.",Use conventional military force,Syrian Army Repelling Nusra Front Attack in Aleppo - Source,"(2016, 18, 3)",-10,36.2012,37.1612,5,Muhafazat Halab,Unknown,4,Factiva,Syria,Jabhat al-Nusra,"Radicals / Extremists / Fundamentalists,Dissident",41052026,Syria,Citizen (Syria),"General Population / Civilian / Social,Social",2016
384,Mosul,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482192,"The Islamic State group killed a US service member in Iraq Tuesday, the Pentagon said.",Use conventional military force,IS kills US service member in Iraq: Pentagon,"(2016, 18, 3)",-10,36.335,43.1189,5,Muhafazat Ninawa,Agence France-Presse,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Sunni,Muslim,International Religious,Insurgents,Dissident,Ideological",41052491,United States,United States,NULL,2016
385,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482314,Lavrov said the US and Russian militaries were currently holding talks on the Aleppo ceasefire.,Make statement,Cessation of hostilities in Syria to be announced shortly,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Indo-Asian News Service,2,Factiva,Russian Federation,Sergey Viktorovich Lavrov,"Parties,Foreign Ministry,Center Right,(National) Major Party,Government,Ideological,Cabinet,Executive",41052520,United States,United States,NULL,2016
386,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482315,Lavrov said the US and Russian militaries were currently holding talks on the Aleppo ceasefire.,Make statement,Cessation of hostilities in Syria to be announced shortly,"(2016, 18, 3)",0,36.2012,37.1612,5,Muhafazat Halab,Indo-Asian News Service,2,Factiva,Russian Federation,Sergey Viktorovich Lavrov,"Parties,Foreign Ministry,Center Right,(National) Major Party,Government,Ideological,Cabinet,Executive",41052520,Russian Federation,Armed Forces of the Russian Federation,"Government,Military",2016
387,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482317,Lavrov said the US and Russian militaries were currently holding talks on the Aleppo ceasefire.,Engage in negotiation,Cessation of hostilities in Syria to be announced shortly,"(2016, 18, 3)",7,36.2012,37.1612,5,Muhafazat Halab,Indo-Asian News Service,2,Factiva,United States,United States,NULL,41052520,Russian Federation,Armed Forces of the Russian Federation,"Government,Military",2016
388,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482318,Lavrov said the US and Russian militaries were currently holding talks on the Aleppo ceasefire.,Engage in negotiation,Cessation of hostilities in Syria to be announced shortly,"(2016, 18, 3)",7,36.2012,37.1612,5,Muhafazat Halab,Indo-Asian News Service,2,Factiva,Russian Federation,Armed Forces of the Russian Federation,"Government,Military",41052520,United States,United States,NULL,2016
389,NULL,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482324,"US STUTTGART, Germany, May 3 Reuters - Islamic State fighters have killed a member of the US armed forces in northern Iraq, when they pushed through a forward line of Iraqi Kurdish forces, officials said.",Use unconventional violence,EUR:IS forces kill US military member in Iraq,"(2016, 18, 3)",-9,37,43.25,5,NULL,Australian Associated Press,1,Factiva,Iraq,Combatant (Iraq),Unidentified Forces,41052552,United States,Military (United States),"Government,Military",2016
390,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482383,"De Mistura, ahead of his meeting with Russian Foreign Minister Sergei Lavrov, said:",Consult,"UPDATE 1-U.N. Syria envoy begins Russia talks, says wants partial truce revived","(2016, 18, 3)",1,36.2012,37.1612,5,Muhafazat Halab,Reuters News,5,Factiva,NULL,Staffan de Mistura,"International Government Organization,Global,Global Diplomatic IGOs",41052579,Russian Federation,Sergey Viktorovich Lavrov,"Parties,Foreign Ministry,Center Right,(National) Major Party,Government,Ideological,Cabinet,Executive",2016
391,Aleppo,Syria,2016-05-03,NULL,2016-05-03,ICEWS24482384,"De Mistura, ahead of his meeting with Russian Foreign Minister Sergei Lavrov, said:",Consult,"UPDATE 1-U.N. Syria envoy begins Russia talks, says wants partial truce revived","(2016, 18, 3)",1,36.2012,37.1612,5,Muhafazat Halab,Reuters News,5,Factiva,Russian Federation,Sergey Viktorovich Lavrov,"Parties,Foreign Ministry,Center Right,(National) Major Party,Government,Ideological,Cabinet,Executive",41052579,NULL,Staffan de Mistura,"International Government Organization,Global,Global Diplomatic IGOs",2016
392,Mosul,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482246,"A US service member fighting the Islamic State group was killed by enemy fire in Iraq Tuesday, the Pentagon said.",Use conventional military force,US service member killed in Iraq: Pentagon,"(2016, 18, 3)",-10,36.335,43.1189,5,Muhafazat Ninawa,Agence France-Presse,1,Factiva,United States,United States,NULL,41052609,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Sunni,Muslim,International Religious,Insurgents,Dissident,Ideological",2016
393,Mosul,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482247,"A US service member fighting the Islamic State group was killed by enemy fire in Iraq Tuesday, the Pentagon said.",Use conventional military force,US service member killed in Iraq: Pentagon,"(2016, 18, 3)",-10,36.335,43.1189,5,Muhafazat Ninawa,Agence France-Presse,1,Factiva,Iraq,Islamic State of Iraq and the Levant,"Fundamentalist,Sunni,Muslim,International Religious,Insurgents,Dissident,Ideological",41052609,United States,United States,NULL,2016
406,Baghdad,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482563,"BAGHDAD, May 3 (Reuters) - Amnesty International said on Tuesday Iraq is holding more than 1,000 detainees, some as young as 15, without charge in 'inhumane and degrading conditions' at makeshift holding centres in western Anbar province.","Arrest, detain, or charge with legal action",Iraq holding hundreds of detainees in 'inhumane conditions' -Amnesty,"(2016, 18, 3)",-5,33.3406,44.4009,5,Muhafazat Baghdad,Reuters News,1,Factiva,Iraq,Iraq,NULL,41053047,Iraq,Detainee (Iraq),"Dissident,Protestors / Popular Opposition / Mobs",2016
407,NULL,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482562,Amnesty said in a statement the detainees had been picked up by Iraqi forces in the Sunni Muslim heartland of Anbar on suspicion of collaborating with the ultra-radical Sunni militants of Islamic State.,Make statement,Iraq holding hundreds of detainees in 'inhumane conditions' -Amnesty,"(2016, 18, 3)",0,33,41.75,5,Muhafazat al Anbar,Reuters News,5,Factiva,NULL,Amnesty International,"Human Rights IGOs,Nongovernmental Organization (International)",41053047,Iraq,Military (Iraq),"Government,Military",2016
408,Cairo,Egypt,2016-05-03,NULL,2016-05-03,ICEWS24482448,"Egypt's journalists' union has called for the dismissal of the interior minister and launched an open-ended sit-in at its headquarters in downtown Cairo over the two journalists' arrests, describing them as 'illegal' and 'unprecedented.'",Demonstrate or rally,Memos from Egypt's Interior Ministry leaked to journalists,"(2016, 18, 3)",-6.5,30.0626,31.2497,5,Muhafazat al Qahirah,Associated Press Newswires,5,Factiva,Egypt,Labor Union (Egypt),"Social,Labor",41053078,NULL,Unspecified Actor,Unspecified,2016
409,Qandil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482487,"Turkish warplanes also destroyed the PKK targets in Qandil, northern Iraq, according to the statement.",Employ aerial weapons,Turkish war jets kill 18 PKK militants in northern Iraq,"(2016, 18, 3)",-10,36.6284,44.1856,5,Muhafazat Arbil,Xinhua News Agency,3,Factiva,Turkey,Turkey,NULL,41053107,Turkey,Kurdistan Workers' Party,"International Ethnic,Dissident,Kurd (Ethnic Group),Separatists",2016
410,Qandil,Iraq,2016-05-03,NULL,2016-05-03,ICEWS24482488,"Turkish warplanes also destroyed the PKK targets in Qandil, northern Iraq, according to the statement.",Employ aerial weapons,Turkish war jets kill 18 PKK militants in northern Iraq,"(2016, 18, 3)",-10,36.6284,44.1856,5,Muhafazat Arbil,Xinhua News Agency,3,Factiva,Turkey,Turkey,NULL,41053107,Iraq,Iraq,NULL,2016
