,City,Country,Datetime,District,Event Date,Event ID,Event Sentence,Event Text,Headline,ISO Week,Intensity,Latitude,Longitude,Month,Province,Publisher,Sentence Number,Source,Source Country,Source Name,Source Sectors,Story ID,Target Country,Target Name,Target Sectors,Year
332,Hamah,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806712,"In the Northern part of Hama province, the Syria fighter jets launched four raids on the gathering centers of Fath al-Sham Front (The Conquest of Syria Front – the newly-formed al-Qaeda-affiliated terrorist groups previously known as al-Nusra Front) in al-Latamana, killing and wounding a large number of terrorists.",Use conventional military force,Hama: Syrian Air Force Hits Hard ISIL's Military Bases Near Salamiyah,"(2016, 31, 3)",-10,35.1318,36.7578,8,Muhafazat Hamah,FARS News Agency,3,Factiva,NULL,Al Qaeda,"International Radicals / Extremists / Fundamentalists,International Religious,International Insurgents,International Dissident,Sunni",41843486,Syria,Terrorist (Syria),"Rebel,Dissident",2016
333,Hamah,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806713,"On Monday, the Syrian fighter jets launched heavy air attacks on ISIL's bases in Central Hama, inflicting major damage and casualties on the terrorists.",Use unconventional violence,Hama: Syrian Air Force Hits Hard ISIL's Military Bases Near Salamiyah,"(2016, 31, 3)",-9,35.1318,36.7578,8,Muhafazat Hamah,FARS News Agency,4,Factiva,Syria,Combatant (Syria),Unidentified Forces,41843486,Syria,Syria,NULL,2016
334,Salamiyah,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806709,"The ISIL's centers in the village of Qalib al-Thowar were bombed by the Syrian fighter jets, while ISIL's vehicle were targeted by the Syrian army's missile units in Tabartt al-Dibeh in Southern side of Aqarib near al-Salamiyah.",Use conventional military force,Hama: Syrian Air Force Hits Hard ISIL's Military Bases Near Salamiyah,"(2016, 31, 3)",-10,35.2389,36.0781,8,Muhafazat al Ladhiqiyah,FARS News Agency,6,Factiva,Syria,Fighter Bomber (Syria),"Government,Military",41843486,Syria,Syria,NULL,2016
335,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806733,"On Monday, the Syrian armed forces, backed up by Russian strikers, repelled a terrorist offensive near the city of Aleppo, killing over 800 militants and destroying 14 tanks.",Use conventional military force,Opposition Source: Disappointed Terrorist Commanders Trying to Hide Number of Casualties in Aleppo Province,"(2016, 31, 3)",-10,36.2012,37.1612,8,Muhafazat Halab,FARS News Agency,4,Factiva,Syria,Military (Syria),"Government,Military",41843491,Syria,Syria,NULL,2016
336,Al Fallujah,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24806803,"Iraqi joint forces, which have recently announced recapturing Falluja city from IS, are currently on a military offensive to regain control of Mosul, a stronghold of the group.",Occupy territory,"Iraqi Red Crescent says over 70,000 people displaced","(2016, 31, 3)",-9.5,33.3558,43.7861,8,Muhafazat al Anbar,BBC Monitoring Middle East,5,Factiva,Iraq,Military (Iraq),"Military,Government",41843508,Iraq,Iraq,NULL,2016
337,NULL,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806636,"But with Russia now intervening militarily in Syria, will they suffer from blowback of their own?",Use conventional military force,Will Daesh attack Russia?,"(2016, 31, 3)",-10,33.5102,36.2913,8,NULL,Al-Bawaba News,6,Factiva,Russian Federation,Russia,NULL,41843597,Syria,Syria,NULL,2016
338,NULL,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24806653,"This comes after Ewan visited Iraq as an ambassador for the United Nation's children's agency UNICEF, where he stressed that the situation in Iraq was becoming 'increasingly desperate.'",Make a visit,Refugeespotting: Ewan McGregor visits displaced children in Northern Iraq,"(2016, 31, 3)",1.9,33.3406,44.4009,8,NULL,Al-Bawaba News,2,Factiva,United Kingdom,Actor (United Kingdom),Elite,41843598,Iraq,Iraq,NULL,2016
339,NULL,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24806654,"This comes after Ewan visited Iraq as an ambassador for the United Nation's children's agency UNICEF, where he stressed that the situation in Iraq was becoming 'increasingly desperate.'",Host a visit,Refugeespotting: Ewan McGregor visits displaced children in Northern Iraq,"(2016, 31, 3)",2.8,33.3406,44.4009,8,NULL,Al-Bawaba News,2,Factiva,Iraq,Iraq,NULL,41843598,United Kingdom,Actor (United Kingdom),Elite,2016
340,Deir ez-Zor,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806575,"'The army has repulsed strong IS attacks on al-Bagilya settlement, and an attack on the water supply facilities in the west of Deir ez-Zor.",Use conventional military force,Syrian Army Repels Major IS Attacks on Deir ez-Zor - Source,"(2016, 31, 3)",-10,35.3359,40.1408,8,Dayr az Zawr,Unknown,3,Factiva,Syria,Military (Syria),"Government,Military",41843623,Syria,Syria,NULL,2016
351,Giza,Egypt,2016-08-02,NULL,2016-08-02,ICEWS24806810,"Unidentified assailants randomly opened fire on a police vehicle, injuring two of the conscripts who were inside the vehicle, the security source told Aswat Masriya.",Use unconventional violence,Two Conscripts Injured in Giza Ring Road Shooting - Security Source,"(2016, 31, 3)",-9,30.0081,31.2109,8,Muhafazat al Jizah,All Africa,2,Factiva,Egypt,Attacker (Egypt),"Dissident,Criminals / Gangs",41843937,Egypt,Citizen (Egypt),"Social,General Population / Civilian / Social",2016
352,Giza,Egypt,2016-08-02,NULL,2016-08-02,ICEWS24806811,"Unidentified assailants randomly opened fire on a police vehicle, injuring two of the conscripts who were inside the vehicle, the security source told Aswat Masriya.",fight with small arms and light weapons,Two Conscripts Injured in Giza Ring Road Shooting - Security Source,"(2016, 31, 3)",-10,30.0081,31.2109,8,Muhafazat al Jizah,All Africa,2,Factiva,Egypt,Attacker (Egypt),"Dissident,Criminals / Gangs",41843937,Egypt,Police (Egypt),"Police,Government",2016
353,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24806887,"He spoke in opposition videos, criticising Assad's government and describing Aleppo's destruction.",Criticize or denounce,Syrian child actor killed as he tried to escape Aleppo,"(2016, 31, 3)",-2,36.2012,37.1612,8,Muhafazat Halab,Al Jazeera English,4,Factiva,Syria,Children (Syria),"General Population / Civilian / Social,Social",41844063,Syria,Bashar al-Assad,"Executive,Executive Office,National Ethnic,Ideological,Government,Shia,Far Right,National Ethnic Minority,(National) Major Party,Parties,International Religious,Religious Minority,Social,National Religious",2016
371,NULL,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807084,"The Syrian National Council, a coalition of opposition groups, blamed the Assad regime for the alleged attack and called on the United Nations to 'shoulder its responsibilities towards stopping such attacks'.",Make an appeal or request,5 dead in Syria 'chemical gas' attacks,"(2016, 31, 3)",3,35.7667,36.6667,8,Idlib,Indo-Asian News Service,6,Factiva,Syria,Syrian National Council,"Protestors / Popular Opposition / Mobs,Dissident",41844301,NULL,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",2016
372,NULL,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807085,"The Syrian National Council, a coalition of opposition groups, blamed the Assad regime for the alleged attack and called on the United Nations to 'shoulder its responsibilities towards stopping such attacks'.",Accuse,5 dead in Syria 'chemical gas' attacks,"(2016, 31, 3)",-2,35.7667,36.6667,8,Idlib,Indo-Asian News Service,6,Factiva,Syria,Syrian National Council,"Protestors / Popular Opposition / Mobs,Dissident",41844301,Syria,Government (Syria),Government,2016
373,Deir ez-Zor,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807104,"'The army has repulsed strong Daesh attacks on al-Bagilya settlement, and an attack on the water supply facilities in the west of Deir ez-Zor.",Use conventional military force,Syrian Army Repels Major Daesh Attacks on Deir ez-Zor,"(2016, 31, 3)",-10,35.3359,40.1408,8,Dayr az Zawr,Unknown,3,Factiva,Syria,Military (Syria),"Military,Government",41844452,Syria,Syria,NULL,2016
374,Deir ez-Zor,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807105,"'The army has repulsed strong Daesh attacks on al-Bagilya settlement, and an attack on the water supply facilities in the west of Deir ez-Zor.",Use conventional military force,Syrian Army Repels Major Daesh Attacks on Deir ez-Zor,"(2016, 31, 3)",-10,35.3359,40.1408,8,Dayr az Zawr,Unknown,3,Factiva,Syria,Military (Syria),"Military,Government",41844452,Iraq,Islamic State of Iraq and the Levant,"Dissident,International Religious,Ideological,Muslim,Sunni,Fundamentalist,Insurgents",2016
375,Beirut,Lebanon,2016-08-02,NULL,2016-08-02,ICEWS24807149,He added that Iran is still ready to provide the Lebanese army with arms upon Lebanon's request.,Express intent to provide military aid,Senior MP reiterates Iran's readiness to arm Lebanon army to fight Israel,"(2016, 31, 3)",5.2,33.8889,35.4944,8,Beyrouth,BBC Monitoring Middle East,4,Factiva,Iran,Iran,NULL,41844808,Lebanon,Military (Lebanon),"Military,Government",2016
376,NULL,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807175,"On Monday, Defence Minister Khaled al-Obeidi accused Parliament Speaker Salim al-Jabouri and other politicians of lobbying for businesses seeking contracts to sell overpriced planes, vehicles and other goods to the armed forces.",Accuse,Iraq bans MPs accused of corruption from travelling,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Al Jazeera English,3,Factiva,Iraq,Khaled al-Obeidi,"Defense / Security Ministry,Government,Executive",41844824,Iraq,Salim al-Juburi,"Legislative / Parliamentary,Government",2016
377,NULL,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807176,"On Monday, Defence Minister Khaled al-Obeidi accused Parliament Speaker Salim al-Jabouri and other politicians of lobbying for businesses seeking contracts to sell overpriced planes, vehicles and other goods to the armed forces.",Accuse,Iraq bans MPs accused of corruption from travelling,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Al Jazeera English,3,Factiva,Iraq,Khaled al-Obeidi,"Defense / Security Ministry,Government,Executive",41844824,Iraq,Party Member (Iraq),Parties,2016
378,NULL,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807174,He said they sought to influence ministry appointments and some tried to blackmail him.,Make statement,Iraq bans MPs accused of corruption from travelling,"(2016, 31, 3)",0,33.3406,44.4009,8,NULL,Al Jazeera English,4,Factiva,Iraq,Khaled al-Obeidi,"Defense / Security Ministry,Government,Executive",41844824,Iraq,Business (Iraq),"Business,Social",2016
379,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807255,"Britain-based monitors reported that Russia launched heavy air strikes in the Aleppo outskirts, slowing a last-ditch effort by rebels to break the siege.",Employ aerial weapons,Russia rejects US criticism of Aleppo strikes,"(2016, 31, 3)",-10,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,3,Factiva,Russian Federation,Russia,NULL,41844832,Syria,Syria,NULL,2016
380,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807252,"US Secretary of State John Kerry on Monday called on Russia and its Damascus ally to restrain 'from conducting offensive operations' in Aleppo, where regime forces surrounded rebel-held districts.",Make an appeal or request,Russia rejects US criticism of Aleppo strikes,"(2016, 31, 3)",3,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,4,Factiva,United States,John Kerry,"Executive,(National) Major Party,Government,Cabinet,Center Left,Parties,Foreign Ministry,Legislative / Parliamentary,Ideological,Upper House",41844832,Russian Federation,Russia,NULL,2016
381,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807253,"US Secretary of State John Kerry on Monday called on Russia and its Damascus ally to restrain 'from conducting offensive operations' in Aleppo, where regime forces surrounded rebel-held districts.",Make an appeal or request,Russia rejects US criticism of Aleppo strikes,"(2016, 31, 3)",3,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,4,Factiva,United States,John Kerry,"Executive,(National) Major Party,Government,Cabinet,Center Left,Parties,Foreign Ministry,Legislative / Parliamentary,Ideological,Upper House",41844832,Syria,Syria,NULL,2016
385,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807290,Militants shell a district in Aleppo,fight with small arms and light weapons,Militants Use Chemical Weapons in Syria's Aleppo,"(2016, 31, 3)",-10,36.2012,37.1612,8,Muhafazat Halab,Unknown,1,Factiva,Syria,Militant (Syria),Unidentified Forces,41845025,Syria,Syria,NULL,2016
386,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807265,"At the same, Ryabkov said that Russia's appeal to the USA for cooperation, which was made after the start of the Aleppo operation, remains in force.",Make statement,Russia questions partnership with US over Syria,"(2016, 31, 3)",0,36.2012,37.1612,8,Muhafazat Halab,BBC Monitoring Former Soviet Union,4,Factiva,Russian Federation,Sergei Ryabkov,"Government,Executive,Foreign Ministry",41845060,Russian Federation,Russia,NULL,2016
387,Mosul,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807256,"TEHRAN (FNA)- The ISIL terrorists killed a pregnant woman and her four children who were trying to flee a village near the city of Mosul on Tuesday, eyewitnesses announced on Wednesday.",Use unconventional violence,"ISIL Kills Pregnant Woman, Arrests 4 Children Near Mosul","(2016, 31, 3)",-9,36.335,43.1189,8,Muhafazat Ninawa,FARS News Agency,1,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Ideological,Insurgents,Dissident,Fundamentalist,International Religious,Muslim,Sunni",41845111,Iraq,Women (Iraq),"Social,General Population / Civilian / Social",2016
388,Mosul,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807257,"TEHRAN (FNA)- The ISIL terrorists killed a pregnant woman and her four children who were trying to flee a village near the city of Mosul on Tuesday, eyewitnesses announced on Wednesday.",Use unconventional violence,"ISIL Kills Pregnant Woman, Arrests 4 Children Near Mosul","(2016, 31, 3)",-9,36.335,43.1189,8,Muhafazat Ninawa,FARS News Agency,1,Factiva,Iraq,Terrorist (Islamic State of Iraq and the Levant),"Ideological,Insurgents,Dissident,Fundamentalist,International Religious,Muslim,Sunni",41845111,Iraq,Children (Iraq),"Social,General Population / Civilian / Social",2016
389,Mosul,Iraq,2016-08-02,NULL,2016-08-02,ICEWS24807258,"In a relevant development on Monday, eyewitnesses said that the ISIL terrorists spent a night full of nightmares after the Iraqi air forces struck nearly two dozen of its military bases and positions in the city of Mosul on Sunday.",Use conventional military force,"ISIL Kills Pregnant Woman, Arrests 4 Children Near Mosul","(2016, 31, 3)",-10,36.335,43.1189,8,Muhafazat Ninawa,FARS News Agency,5,Factiva,Iraq,Iraqi Air Force,"Government,Air Force,Military",41845111,Iraq,Military (Iraq),"Government,Military",2016
390,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807323,The Syrian army took full control of al-Sanoubarat and al-Mahrouqat hilltops and al-Amara village to the South of the city of Aleppo.,Occupy territory,"Syrian Army Wins 2 Key Hilltops, Village Near Aleppo City","(2016, 31, 3)",-9.5,36.2012,37.1612,8,Muhafazat Halab,FARS News Agency,2,Factiva,Syria,Military (Syria),"Government,Military",41845112,Syria,Syria,NULL,2016
391,Jizan,Saudi Arabia,2016-08-02,NULL,2016-08-02,ICEWS24807268,"In a relevant development on Monday, the Yemeni army pounded a strategic military base in the kingdom's Jizan province with home-made missiles.",Use conventional military force,7 Saudi Soldiers Killed by Yemeni Snipers at Border,"(2016, 31, 3)",-10,16.8892,42.5511,8,Mintaqat Jizan,FARS News Agency,4,Factiva,Yemen,Yemeni Armed Forces,"Military,Government",41845114,Saudi Arabia,Saudi Arabian Defence Forces,"Military,Government",2016
392,Saraqib,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807340,"They added that airstrikes in Saraqib, Sarmin, Kafar Takhrim, Jabal al-Arbaeen, Ram al-Hamdan and the industrial zone in Idlib also smashed the terrorists' equipment and weapons and killed and wounded tens of militants.",Use unconventional violence,Fatah Al-Sham's Logistic Convoy Blown Up in Idlib,"(2016, 31, 3)",-9,35.8645,36.8059,8,Idlib,FARS News Agency,3,Factiva,Syria,Citizen (Syria),"Social,General Population / Civilian / Social",41845115,Syria,Militant (Syria),Unidentified Forces,2016
393,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807341,At least 12 pick-up vans of the terrorists were destroyed in the Syrian army's attacks near the town of al-Dana.,Use conventional military force,Fatah Al-Sham's Logistic Convoy Blown Up in Idlib,"(2016, 31, 3)",-10,36.2012,37.1612,8,Muhafazat Halab,FARS News Agency,6,Factiva,Syria,Military (Syria),"Government,Military",41845115,Syria,Syria,NULL,2016
398,Damascus,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807515,"DAMASCUS, Aug. 2 (Xinhua) -- Syrian opposition activists and state-run media have traded accusations on Tuesday about possible, recent chemical attacks in northern Syria.",Accuse,"Roundup: Syrian gov't, opposition trade accusation of alleged chemical attacks","(2016, 31, 3)",-2,33.5102,36.2913,8,Dimashq,Xinhua News Agency,1,Factiva,Syria,Opposition Activist (Syria),"Dissident,Protestors / Popular Opposition / Mobs",41845532,Syria,Media (Syria),"Social,Media",2016
399,Damascus,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807516,"DAMASCUS, Aug. 2 (Xinhua) -- Syrian opposition activists and state-run media have traded accusations on Tuesday about possible, recent chemical attacks in northern Syria.",Accuse,"Roundup: Syrian gov't, opposition trade accusation of alleged chemical attacks","(2016, 31, 3)",-2,33.5102,36.2913,8,Dimashq,Xinhua News Agency,1,Factiva,Syria,Media (Syria),"Social,Media",41845532,Syria,Opposition Activist (Syria),"Dissident,Protestors / Popular Opposition / Mobs",2016
400,Damascus,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807506,"DAMASCUS, August 2 (Sputnik) - The Syrian army killed 60 Islamic State (IS) militants while defending the city of Deir ez-Zor, SANA news agency reported on Tuesday.",Use conventional military force,Syrian Army Repels Attack on Deir ez-Zor Killing 60 Islamic State Militants - Reports,"(2016, 31, 3)",-10,33.5102,36.2913,8,Dimashq,Unknown,1,Factiva,Syria,Military (Syria),"Military,Government",41845566,Syria,Militant (Syria),Unidentified Forces,2016
413,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24807820,"BEIRUT, Aug 2 (Reuters) - The Syrian army backed by Russian fighter jets pounded rebel positions in the city of Aleppo on Tuesday in a bid to crush a major insurgent campaign to break the siege of opposition-held parts the city, rebels said.",Cooperate militarily,"Syrian army, allies counter-attack to regain lost ground in Aleppo","(2016, 31, 3)",7.4,36.2012,37.1612,8,Muhafazat Halab,Reuters News,1,Factiva,Russian Federation,Fighter Bomber (Russia),"Military,Government",41846466,Syria,Military (Syria),"Government,Military",2016
421,Damascus,Syria,2016-08-02,NULL,2016-08-02,ICEWS24808048,"DAMASCUS (Sputnik) — Earlier in the day, an informed source told RIA Novosti that the Syrian army, supported from air, managed to repel the Daesh attacks in the west of the city.",Use conventional military force,Syrian Army Repels Attack on Deir ez-Zor Killing 60 Daesh Militants,"(2016, 31, 3)",-10,33.5102,36.2913,8,Dimashq,Unknown,3,Factiva,Syria,Military (Syria),"Military,Government",41847202,Iraq,Islamic State of Iraq and the Levant,"Sunni,Ideological,Muslim,Dissident,Insurgents,International Religious,Fundamentalist",2016
422,Shahba,Syria,2016-08-02,NULL,2016-08-02,ICEWS24808536,"Raed Al Halabi, a fighter in the local Halab al-Shahba Brigades, said on Tuesday a coalition of armed groups will launch shells and car bomb attacks against Aleppo's government-held neighbourhoods with the hope of advancing and opening the government-besieged supply route into the city.",Make statement,Syria war: Rebels vow to intensify offensive in Aleppo,"(2016, 31, 3)",0,32.8551,36.629,8,Muhafazat as Suwayda',Al Jazeera English,3,Factiva,Syria,Combatant (Syria),Unidentified Forces,41848528,Syria,Armed Band (Syria),Unidentified Forces,2016
423,Shahba,Syria,2016-08-02,NULL,2016-08-02,ICEWS24808539,"Raed Al Halabi, a fighter in the local Halab al-Shahba Brigades, said on Tuesday a coalition of armed groups will launch shells and car bomb attacks against Aleppo's government-held neighbourhoods with the hope of advancing and opening the government-besieged supply route into the city.",Threaten with military force,Syria war: Rebels vow to intensify offensive in Aleppo,"(2016, 31, 3)",-7,32.8551,36.629,8,Muhafazat as Suwayda',Al Jazeera English,3,Factiva,Syria,Combatant (Syria),Unidentified Forces,41848528,Syria,Syria,NULL,2016
424,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24808537,"'The shelling on regime military sites has already started and we will begin the advance soon,' he told Al Jazeera by telephone from the battle frontline in Aleppo.",Discuss by telephone,Syria war: Rebels vow to intensify offensive in Aleppo,"(2016, 31, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Al Jazeera English,5,Factiva,Qatar,Al Jazeera,"Television News,State Media,Information / Communication / Transparency Ministry,Social,Media,News,Government,Executive",41848528,Syria,Combatant (Syria),Unidentified Forces,2016
425,Aleppo,Syria,2016-08-02,NULL,2016-08-02,ICEWS24808538,"'The shelling on regime military sites has already started and we will begin the advance soon,' he told Al Jazeera by telephone from the battle frontline in Aleppo.",Discuss by telephone,Syria war: Rebels vow to intensify offensive in Aleppo,"(2016, 31, 3)",1,36.2012,37.1612,8,Muhafazat Halab,Al Jazeera English,5,Factiva,Syria,Combatant (Syria),Unidentified Forces,41848528,Qatar,Al Jazeera,"Television News,State Media,Information / Communication / Transparency Ministry,Social,Media,News,Government,Executive",2016
444,Beirut,Lebanon,2016-08-03,NULL,2016-08-03,ICEWS24808707,"Even with the U.S. launching airstrikes on an Islamic State stronghold in Libya, the battle to uproot the extremists from the oil-rich North African nation is expected to be long and difficult.",Employ aerial weapons,"Libya, U.S. Facing Entrenched Militants -- WSJ","(2016, 31, 3)",-10,33.8889,35.4944,8,Beyrouth,Dow Jones News Service,3,Factiva,United States,United States,NULL,41848768,Libya,Militia (Libya),Unidentified Forces,2016
447,NULL,Saudi Arabia,2016-08-03,NULL,2016-08-03,ICEWS24808741,"Saudi Arabia's fury over its inclusion in a United Nations report on armies that kill and maim children resurfaced on Tuesday in a Security Council meeting, two months after the Saudis pressed Secretary General Ban Ki-moon into temporarily removing the designation.",Use conventional military force,Saudis Outraged Again Over List of Children's Rights Violators,"(2016, 31, 3)",-10,24.6877,46.7219,8,NULL,The New York Times,1,Factiva,Saudi Arabia,Saudi Arabian Defence Forces,"Military,Government",41849363,Saudi Arabia,Children (Saudi Arabia),"Social,General Population / Civilian / Social",2016
452,NULL,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809075,"Iraq's chief prosecutor has filed a complaint against officials including the parliament speaker who were accused of corruption by the defence minister, a judicial spokesman said on Wednesday.","Accuse of crime, corruption",Iraq prosecutor takes aim at officials accused of corruption,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Agence France-Presse,1,Factiva,Iraq,Defense / Security Ministry (Iraq),"Government,Defense / Security Ministry,Executive",41849751,Iraq,Citizen (Iraq),"Social,General Population / Civilian / Social",2016
453,NULL,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809079,"Iraq's chief prosecutor has filed a complaint against officials including the parliament speaker who were accused of corruption by the defence minister, a judicial spokesman said on Wednesday.",Complain officially,Iraq prosecutor takes aim at officials accused of corruption,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Agence France-Presse,1,Factiva,Iraq,Lawyer/Attorney (Iraq),"Social,Legal",41849751,Iraq,Member of Legislative (Govt) (Iraq),"Government,Legislative / Parliamentary",2016
454,NULL,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809076,Defence Minister Khalid al-Obeidi accused speaker Salim al-Juburi and several lawmakers of corruption while he was himself being questioned in parliament on Monday over graft allegations.,"Accuse of crime, corruption",Iraq prosecutor takes aim at officials accused of corruption,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Agence France-Presse,2,Factiva,Iraq,Defense / Security Ministry (Iraq),"Government,Defense / Security Ministry,Executive",41849751,Iraq,Salim al-Juburi,"Government,Legislative / Parliamentary",2016
455,NULL,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809077,Defence Minister Khalid al-Obeidi accused speaker Salim al-Juburi and several lawmakers of corruption while he was himself being questioned in parliament on Monday over graft allegations.,"Accuse of crime, corruption",Iraq prosecutor takes aim at officials accused of corruption,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Agence France-Presse,2,Factiva,Iraq,Defense / Security Ministry (Iraq),"Government,Defense / Security Ministry,Executive",41849751,Iraq,Lawmaker (Iraq),"Government,Legislative / Parliamentary",2016
456,NULL,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809078,The members of parliament accused by Obeidi included Alia Nasayif -- who had brought the corruption allegations against the minister -- as well as Hanan al-Fatlawi and Mohammed al-Karbouli.,"Accuse of crime, corruption",Iraq prosecutor takes aim at officials accused of corruption,"(2016, 31, 3)",-2,33.3406,44.4009,8,NULL,Agence France-Presse,4,Factiva,Iraq,Defense / Security Ministry (Iraq),"Government,Defense / Security Ministry,Executive",41849751,Iraq,Member of Parliament (Iraq),"Government,Legislative / Parliamentary",2016
457,Aleppo,Syria,2016-08-03,NULL,2016-08-03,ICEWS24808984,"Syrian regime forces backed by heavy Russian air raids recaptured a series of hilltops and villages on the southwest edges of Aleppo city from rebel groups, a monitor said Wednesday.",Occupy territory,Syrian regime forces roll back rebel gains in Aleppo: monitor,"(2016, 31, 3)",-9.5,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,1,Factiva,Syria,Military (Syria),"Government,Military",41849834,Syria,Syria,NULL,2016
458,Aleppo,Syria,2016-08-03,NULL,2016-08-03,ICEWS24808982,The Syrian Observatory for Human Rights said government fighters seized two hilltops and two small villages in the southwest suburbs of Aleppo late Tuesday.,Make statement,Syrian regime forces roll back rebel gains in Aleppo: monitor,"(2016, 31, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,3,Factiva,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",41849834,Syria,Combatant (Syria),Unidentified Forces,2016
459,Aleppo,Syria,2016-08-03,NULL,2016-08-03,ICEWS24808985,The Syrian Observatory for Human Rights said government fighters seized two hilltops and two small villages in the southwest suburbs of Aleppo late Tuesday.,Occupy territory,Syrian regime forces roll back rebel gains in Aleppo: monitor,"(2016, 31, 3)",-9.5,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,3,Factiva,Syria,Combatant (Syria),Unidentified Forces,41849834,Syria,Syria,NULL,2016
460,Aleppo,Syria,2016-08-03,NULL,2016-08-03,ICEWS24808983,"The Observatory said 50 rebels and allied jihadists had been killed since the assault began, as well as dozens of regime troops.",Make statement,Syrian regime forces roll back rebel gains in Aleppo: monitor,"(2016, 31, 3)",0,36.2012,37.1612,8,Muhafazat Halab,Agence France-Presse,5,Factiva,Syria,Syrian Observatory for Human Rights,"Dissident,Exiles",41849834,Syria,Armed Rebel (Syria),"Rebel,Dissident",2016
471,Mosul,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809329,"Following the strike, UK Defense Secretary Michael Fallon praised the UK Royal Air Force for the attack as well as announced additional UK troops to be deployed to Iraq later this month to provide counter improvised explosive device, first aid and infantry skills training.",Make statement,UPDATE - UK Strikes Hussein’s Former Palace in Iraq Used as IS Headquarters – Defense Ministry,"(2016, 31, 3)",0,36.335,43.1189,8,Muhafazat Ninawa,Unknown,5,Factiva,United Kingdom,Michael Fallon,"Defense / Security Ministry,Legislative / Parliamentary,Ideological,Center Right,Executive,(National) Major Party,Parties,Government",41850206,United Kingdom,Military (United Kingdom),"Military,Government",2016
472,Mosul,Iraq,2016-08-03,NULL,2016-08-03,ICEWS24809330,"Following the strike, UK Defense Secretary Michael Fallon praised the UK Royal Air Force for the attack as well as announced additional UK troops to be deployed to Iraq later this month to provide counter improvised explosive device, first aid and infantry skills training.",Praise or endorse,UPDATE - UK Strikes Hussein’s Former Palace in Iraq Used as IS Headquarters – Defense Ministry,"(2016, 31, 3)",3.4,36.335,43.1189,8,Muhafazat Ninawa,Unknown,5,Factiva,United Kingdom,Michael Fallon,"Defense / Security Ministry,Legislative / Parliamentary,Ideological,Center Right,Executive,(National) Major Party,Parties,Government",41850206,United Kingdom,Air Force (United Kingdom),"Military,Air Force,Government",2016
